date,time,players
10-15,19:20:00,65099
10-15,19:30:00,65808
10-15,19:40:00,66266
10-15,19:50:00,66405
10-15,20:00:00,66465
10-15,20:10:00,66560
10-15,20:20:00,66725
10-15,20:30:00,66629
10-15,20:40:00,66698
10-15,20:50:00,66546
10-15,21:00:00,66635
10-15,21:10:00,66153
10-15,21:20:00,66029
10-15,21:30:00,66182
10-15,21:40:00,66257
10-15,21:50:00,66318
10-15,22:00:00,66248
10-15,22:10:00,66176
10-15,22:20:00,66354
10-15,22:30:00,66554
10-15,22:40:00,66820
10-15,22:50:00,67265
10-15,23:00:00,67686
10-15,23:10:00,68294
10-15,23:20:00,69363
10-15,23:30:00,70324
10-15,23:40:00,71535
10-15,23:50:00,72847
10-16,00:00:00,73887
10-16,00:10:00,75042
10-16,00:20:00,76495
10-16,00:30:00,77645
10-16,00:40:00,78763
10-16,00:50:00,79831
10-16,01:00:00,80291
10-16,01:10:00,81068
10-16,01:20:00,81741
10-16,01:30:00,82567
10-16,01:40:00,83206
10-16,01:50:00,83566
10-16,02:00:00,83561
10-16,02:10:00,83347
10-16,02:20:00,83343
10-16,02:30:00,82993
10-16,02:40:00,82813
10-16,02:50:00,82046
10-16,03:00:00,81072
10-16,03:10:00,79396
10-16,03:20:00,78362
10-16,03:30:00,77088
10-16,03:40:00,75840
10-16,03:50:00,74161
10-16,04:00:00,72604
10-16,04:10:00,70444
10-16,04:20:00,68314
10-16,04:30:00,66416
10-16,04:40:00,64576
10-16,04:50:00,62784
10-16,05:00:00,60964
10-16,05:10:00,58721
10-16,05:20:00,56451
10-16,05:30:00,54473
10-16,05:40:00,52385
10-16,05:50:00,50417
10-16,06:00:00,48531
10-16,06:10:00,46830
10-16,06:20:00,44996
10-16,06:30:00,43271
10-16,06:40:00,41727
10-16,06:50:00,40214
10-16,07:00:00,38634
10-16,07:10:00,37061
10-16,07:20:00,35782
10-16,07:30:00,34664
10-16,07:40:00,33555
10-16,07:50:00,32725
10-16,08:00:00,31906
10-16,08:10:00,31016
10-16,08:20:00,30219
10-16,08:30:00,29495
10-16,08:40:00,28936
10-16,08:50:00,28562
10-16,09:00:00,28032
10-16,09:10:00,21293
10-16,09:20:00,21749
10-16,09:30:00,23564
10-16,09:40:00,24876
10-16,09:50:00,25731
10-16,10:00:00,26345
10-16,10:10:00,26595
10-16,10:20:00,27024
10-16,10:30:00,27374
10-16,10:40:00,27616
10-16,10:50:00,27978
10-16,11:00:00,28195
10-16,11:10:00,28630
10-16,11:20:00,28786
10-16,11:30:00,29145
10-16,11:40:00,29590
10-16,11:50:00,30091
10-16,12:00:00,30395
10-16,12:10:00,30924
10-16,12:20:00,31514
10-16,12:30:00,32055
10-16,12:40:00,32998
10-16,12:50:00,33735
10-16,13:00:00,34299
10-16,13:10:00,35166
10-16,13:20:00,36177
10-16,13:30:00,37140
10-16,13:40:00,38258
10-16,13:50:00,39188
10-16,14:00:00,39740
10-16,14:10:00,40546
10-16,14:20:00,41156
10-16,14:30:00,42004
10-16,14:40:00,42697
10-16,14:50:00,43467
10-16,15:00:00,43837
10-16,15:10:00,44734
10-16,15:20:00,45553
10-16,15:30:00,46220
10-16,15:40:00,47000
10-16,15:50:00,47752
10-16,16:00:00,48535
10-16,16:10:00,49415
10-16,16:20:00,50223
10-16,16:30:00,51010
10-16,16:40:00,51722
10-16,16:50:00,52581
10-16,17:00:00,53306
10-16,17:10:00,54263
10-16,17:20:00,55091
10-16,17:30:00,55946
10-16,17:40:00,56872
10-16,17:50:00,57569
10-16,18:00:00,58179
10-16,18:10:00,59126
10-16,18:20:00,60172
10-16,18:30:00,60719
10-16,18:40:00,61448
10-16,18:50:00,62224
10-16,19:00:00,62882
10-16,19:10:00,63427
10-16,19:20:00,64251
10-16,19:30:00,64816
10-16,19:40:00,65462
10-16,19:50:00,65956
10-16,20:00:00,65958
10-16,20:10:00,65881
10-16,20:20:00,66107
10-16,20:30:00,66106
10-16,20:40:00,66291
10-16,20:50:00,66465
10-16,21:00:00,66274
10-16,21:10:00,66250
10-16,21:20:00,66351
10-16,21:30:00,66110
10-16,21:40:00,66101
10-16,21:50:00,66020
10-16,22:00:00,65926
10-16,22:10:00,65653
10-16,22:20:00,65868
10-16,22:30:00,65932
10-16,22:40:00,66403
10-16,22:50:00,66774
10-16,23:00:00,67245
10-16,23:10:00,68068
10-16,23:20:00,68976
10-16,23:30:00,69759
10-16,23:40:00,70568
10-16,23:50:00,71545
10-17,00:00:00,72526
10-17,00:10:00,73052
10-17,00:20:00,74060
10-17,00:30:00,75018
10-17,00:40:00,76084
10-17,00:50:00,77346
10-17,01:00:00,77995
10-17,01:10:00,78831
10-17,01:20:00,79588
10-17,01:30:00,80270
10-17,01:40:00,80791
10-17,01:50:00,81212
10-17,02:00:00,81605
10-17,02:10:00,81796
10-17,02:20:00,82011
10-17,02:30:00,81928
10-17,02:40:00,81862
10-17,02:50:00,81300
10-17,03:00:00,80612
10-17,03:10:00,79563
10-17,03:20:00,78606
10-17,03:30:00,77594
10-17,03:40:00,76326
10-17,03:50:00,75234
10-17,04:00:00,73909
10-17,04:10:00,71835
10-17,04:20:00,70235
10-17,04:30:00,68760
10-17,04:40:00,66747
10-17,04:50:00,65047
10-17,05:00:00,63162
10-17,05:10:00,61180
10-17,05:20:00,59372
10-17,05:30:00,57570
10-17,05:40:00,55594
10-17,05:50:00,53738
10-17,06:00:00,52071
10-17,06:10:00,49855
10-17,06:20:00,47994
10-17,06:30:00,46202
10-17,06:40:00,44615
10-17,06:50:00,42901
10-17,07:00:00,41519
10-17,07:10:00,39995
10-17,07:20:00,38553
10-17,07:30:00,37278
10-17,07:40:00,36221
10-17,07:50:00,35175
10-17,08:00:00,34327
10-17,08:10:00,33272
10-17,08:20:00,32353
10-17,08:30:00,31630
10-17,08:40:00,30995
10-17,08:50:00,30307
10-17,09:00:00,29981
10-17,09:10:00,30058
10-17,09:20:00,30203
10-17,09:30:00,30262
10-17,09:40:00,30285
10-17,09:50:00,30421
10-17,10:00:00,30480
10-17,10:10:00,30543
10-17,10:20:00,30765
