date,time,players
10-14,09:20:00,51698
10-14,09:30:00,51740
10-14,09:40:00,51639
10-14,09:50:00,51880
10-14,10:00:00,52033
10-14,10:10:00,52530
10-14,10:20:00,53249
10-14,10:30:00,53918
10-14,10:40:00,54972
10-14,10:50:00,56260
10-14,11:00:00,57953
10-14,11:10:00,60225
10-14,11:20:00,62463
10-14,11:30:00,64492
10-14,11:40:00,66755
10-14,11:50:00,69533
10-14,12:00:00,72696
10-14,12:10:00,75544
10-14,12:20:00,78633
10-14,12:30:00,81709
10-14,12:40:00,85260
10-14,12:50:00,88662
10-14,13:00:00,91596
10-14,13:10:00,94914
10-14,13:20:00,98284
10-14,13:30:00,101228
10-14,13:40:00,103894
10-14,13:50:00,106278
10-14,14:00:00,107755
10-14,14:10:00,108468
10-14,14:20:00,108919
10-14,14:30:00,108674
10-14,14:40:00,107613
10-14,14:50:00,105883
10-14,15:00:00,102849
10-14,15:10:00,97497
10-14,15:20:00,92936
10-14,15:30:00,89051
10-14,15:40:00,84147
10-14,15:50:00,80022
10-14,16:00:00,75659
10-14,16:10:00,71014
10-14,16:20:00,67269
10-14,16:30:00,64405
10-14,16:40:00,61899
10-14,16:50:00,59641
10-14,17:00:00,57876
10-14,17:10:00,56012
10-14,17:20:00,54570
10-14,17:30:00,53150
10-14,17:40:00,52801
10-14,17:50:00,52240
10-14,18:00:00,51673
10-14,18:10:00,51093
10-14,18:20:00,50518
10-14,18:30:00,50245
10-14,18:40:00,49961
10-14,18:50:00,49800
10-14,19:00:00,49459
10-14,19:10:00,49012
10-14,19:20:00,48652
10-14,19:30:00,48321
10-14,19:40:00,47979
10-14,19:50:00,47768
10-14,20:00:00,47328
10-14,20:10:00,46418
10-14,20:20:00,45718
10-14,20:30:00,45102
10-14,20:40:00,44447
10-14,20:50:00,43694
10-14,21:00:00,43097
10-14,21:10:00,42139
10-14,21:20:00,41609
10-14,21:30:00,41006
10-14,21:40:00,40279
10-14,21:50:00,39691
10-14,22:00:00,39274
10-14,22:10:00,36270
10-14,22:20:00,37643
10-14,22:30:00,37464
10-14,22:40:00,37228
10-14,22:50:00,37133
10-14,23:00:00,37149
10-14,23:10:00,37160
10-14,23:20:00,37288
10-14,23:30:00,37636
10-14,23:40:00,38060
10-14,23:50:00,38603
10-15,00:00:00,38885
10-15,00:10:00,39762
10-15,00:20:00,40464
10-15,00:30:00,41305
10-15,00:40:00,42276
10-15,00:50:00,42956
10-15,01:00:00,43409
10-15,01:10:00,44017
10-15,01:20:00,44669
10-15,01:30:00,45181
10-15,01:40:00,45504
10-15,01:50:00,45861
10-15,02:00:00,46138
10-15,02:10:00,46597
10-15,02:20:00,47213
10-15,02:30:00,47643
10-15,02:40:00,48195
10-15,02:50:00,48541
10-15,03:00:00,48604
10-15,03:10:00,48291
10-15,03:20:00,47890
10-15,03:30:00,47279
10-15,03:40:00,46775
10-15,03:50:00,46505
10-15,04:00:00,46134
10-15,04:10:00,46051
10-15,04:20:00,46856
10-15,04:30:00,47539
10-15,04:40:00,48389
10-15,04:50:00,48995
10-15,05:00:00,49103
10-15,05:10:00,48835
10-15,05:20:00,48544
10-15,05:30:00,48040
10-15,05:40:00,47295
10-15,05:50:00,46654
10-15,06:00:00,46152
10-15,06:10:00,45522
10-15,06:20:00,45261
10-15,06:30:00,45283
10-15,06:40:00,45371
10-15,06:50:00,45335
10-15,07:00:00,45246
10-15,07:10:00,45363
10-15,07:20:00,45585
10-15,07:30:00,45772
10-15,07:40:00,46119
10-15,07:50:00,46779
10-15,08:00:00,47414
10-15,08:10:00,48221
10-15,08:20:00,49092
10-15,08:30:00,49780
10-15,08:40:00,50490
10-15,08:50:00,51140
10-15,09:00:00,51267
10-15,09:10:00,51423
10-15,09:20:00,51471
10-15,09:30:00,51344
10-15,09:40:00,51026
10-15,09:50:00,50989
10-15,10:00:00,51194
10-15,10:10:00,51410
10-15,10:20:00,52126
10-15,10:30:00,52788
10-15,10:40:00,53655
10-15,10:50:00,55188
10-15,11:00:00,56888
10-15,11:10:00,58944
10-15,11:20:00,61192
10-15,11:30:00,63275
10-15,11:40:00,65692
10-15,11:50:00,68174
10-15,12:00:00,70431
10-15,12:10:00,73269
10-15,12:20:00,76472
10-15,12:30:00,79368
10-15,12:40:00,82583
10-15,12:50:00,85730
10-15,13:00:00,88738
10-15,13:10:00,91796
10-15,13:20:00,95189
10-15,13:30:00,98050
10-15,13:40:00,100942
10-15,13:50:00,103057
10-15,14:00:00,104336
10-15,14:10:00,104891
10-15,14:20:00,105109
10-15,14:30:00,105112
10-15,14:40:00,104198
10-15,14:50:00,102457
10-15,15:00:00,99821
10-15,15:10:00,94406
10-15,15:20:00,90293
10-15,15:30:00,86259
10-15,15:40:00,81738
10-15,15:50:00,77855
10-15,16:00:00,73902
10-15,16:10:00,69253
10-15,16:20:00,65640
10-15,16:30:00,62766
10-15,16:40:00,60291
10-15,16:50:00,58114
10-15,17:00:00,56225
10-15,17:10:00,54550
10-15,17:20:00,53430
10-15,17:30:00,52362
10-15,17:40:00,51743
10-15,17:50:00,51095
10-15,18:00:00,50471
10-15,18:10:00,49892
10-15,18:20:00,49430
10-15,18:30:00,49158
10-15,18:40:00,48870
10-15,18:50:00,48520
10-15,19:00:00,48347
10-15,19:10:00,47978
10-15,19:20:00,47743
10-15,19:30:00,47387
10-15,19:40:00,46924
10-15,19:50:00,46412
10-15,20:00:00,45854
10-15,20:10:00,45037
10-15,20:20:00,44497
10-15,20:30:00,43812
10-15,20:40:00,43022
10-15,20:50:00,42301
10-15,21:00:00,41883
10-15,21:10:00,40885
10-15,21:20:00,40257
10-15,21:30:00,39683
10-15,21:40:00,39124
10-15,21:50:00,38394
10-15,22:00:00,37760
10-15,22:10:00,37098
10-15,22:20:00,36809
10-15,22:30:00,36504
10-15,22:40:00,36469
10-15,22:50:00,36429
10-15,23:00:00,36464
10-15,23:10:00,36438
10-15,23:20:00,36686
10-15,23:30:00,36941
10-15,23:40:00,37215
10-15,23:50:00,37539
10-16,00:00:00,37951
10-16,00:10:00,38601
10-16,00:20:00,39334
10-16,00:30:00,40052
10-16,00:40:00,40747
10-16,00:50:00,41562
10-16,01:00:00,42132
10-16,01:10:00,42571
10-16,01:20:00,43075
10-16,01:30:00,43705
10-16,01:40:00,44050
10-16,01:50:00,44591
10-16,02:00:00,45051
10-16,02:10:00,45790
10-16,02:20:00,46302
10-16,02:30:00,46762
10-16,02:40:00,47309
10-16,02:50:00,47720
10-16,03:00:00,47748
10-16,03:10:00,47554
10-16,03:20:00,47228
10-16,03:30:00,46679
10-16,03:40:00,46005
10-16,03:50:00,45674
10-16,04:00:00,45295
10-16,04:10:00,45326
10-16,04:20:00,45775
10-16,04:30:00,46590
10-16,04:40:00,47474
10-16,04:50:00,47999
10-16,05:00:00,48078
10-16,05:10:00,47781
10-16,05:20:00,47380
10-16,05:30:00,46823
10-16,05:40:00,45886
10-16,05:50:00,45111
10-16,06:00:00,44564
10-16,06:10:00,44006
10-16,06:20:00,43596
10-16,06:30:00,43571
10-16,06:40:00,43468
10-16,06:50:00,43595
10-16,07:00:00,43627
10-16,07:10:00,43537
10-16,07:20:00,43786
10-16,07:30:00,43924
10-16,07:40:00,44250
10-16,07:50:00,44736
10-16,08:00:00,45360
10-16,08:10:00,45692
10-16,08:20:00,47041
10-16,08:30:00,47939
10-16,08:40:00,48766
10-16,08:50:00,49355
10-16,09:00:00,49526
10-16,09:10:00,49720
10-16,09:20:00,49644
10-16,09:30:00,49572
10-16,09:40:00,49748
10-16,09:50:00,50022
10-16,10:00:00,50202
10-16,10:10:00,50191
10-16,10:20:00,51056
10-16,10:30:00,51696
10-16,10:40:00,52578
10-16,10:50:00,54213
10-16,11:00:00,55920
10-16,11:10:00,57926
10-16,11:20:00,60138
10-16,11:30:00,62167
10-16,11:40:00,64796
10-16,11:50:00,67366
10-16,12:00:00,69889
10-16,12:10:00,72574
10-16,12:20:00,75381
10-16,12:30:00,78080
10-16,12:40:00,80971
10-16,12:50:00,83892
10-16,13:00:00,87000
10-16,13:10:00,90051
10-16,13:20:00,93159
10-16,13:30:00,95894
10-16,13:40:00,98369
10-16,13:50:00,100302
10-16,14:00:00,101708
10-16,14:10:00,102678
10-16,14:20:00,103171
10-16,14:30:00,102984
10-16,14:40:00,101763
10-16,14:50:00,99910
10-16,15:00:00,97094
10-16,15:10:00,92201
10-16,15:20:00,88253
10-16,15:30:00,84685
10-16,15:40:00,80329
10-16,15:50:00,76487
10-16,16:00:00,72365
10-16,16:10:00,67987
10-16,16:20:00,64323
10-16,16:30:00,61492
10-16,16:40:00,59127
10-16,16:50:00,57206
10-16,17:00:00,55304
10-16,17:10:00,53576
10-16,17:20:00,52333
10-16,17:30:00,51231
10-16,17:40:00,50452
10-16,17:50:00,49711
10-16,18:00:00,49138
10-16,18:10:00,48627
10-16,18:20:00,48267
10-16,18:30:00,47939
10-16,18:40:00,47572
10-16,18:50:00,47417
10-16,19:00:00,47331
10-16,19:10:00,46880
10-16,19:20:00,46654
10-16,19:30:00,46334
10-16,19:40:00,46095
10-16,19:50:00,45799
10-16,20:00:00,45321
10-16,20:10:00,44525
10-16,20:20:00,43785
10-16,20:30:00,43161
10-16,20:40:00,42309
10-16,20:50:00,41844
10-16,21:00:00,41097
10-16,21:10:00,40183
10-16,21:20:00,39502
10-16,21:30:00,38928
10-16,21:40:00,38258
10-16,21:50:00,37815
10-16,22:00:00,37183
10-16,22:10:00,36471
10-16,22:20:00,35987
10-16,22:30:00,35724
10-16,22:40:00,35541
10-16,22:50:00,35464
10-16,23:00:00,35367
10-16,23:10:00,35198
10-16,23:20:00,35534
10-16,23:30:00,35803
10-16,23:40:00,36110
10-16,23:50:00,36395
10-17,00:00:00,36807
10-17,00:10:00,37366
10-17,00:20:00,38060
10-17,00:30:00,38779
10-17,00:40:00,39435
10-17,00:50:00,40061
10-17,01:00:00,40697
10-17,01:10:00,41285
10-17,01:20:00,41931
10-17,01:30:00,42531
10-17,01:40:00,43089
10-17,01:50:00,43875
10-17,02:00:00,44499
10-17,02:10:00,45007
10-17,02:20:00,45648
10-17,02:30:00,46440
10-17,02:40:00,47028
10-17,02:50:00,47286
10-17,03:00:00,47484
10-17,03:10:00,47429
10-17,03:20:00,47253
10-17,03:30:00,46851
10-17,03:40:00,46384
10-17,03:50:00,45829
10-17,04:00:00,45613
10-17,04:10:00,45831
10-17,04:20:00,46581
10-17,04:30:00,47405
10-17,04:40:00,48334
10-17,04:50:00,49007
10-17,05:00:00,49200
10-17,05:10:00,48922
10-17,05:20:00,48374
10-17,05:30:00,48198
10-17,05:40:00,47521
10-17,05:50:00,46917
10-17,06:00:00,46592
10-17,06:10:00,46335
10-17,06:20:00,46281
10-17,06:30:00,46334
10-17,06:40:00,46395
10-17,06:50:00,46595
10-17,07:00:00,46610
10-17,07:10:00,46567
10-17,07:20:00,46847
10-17,07:30:00,47185
10-17,07:40:00,47596
10-17,07:50:00,48262
10-17,08:00:00,49286
10-17,08:10:00,50160
10-17,08:20:00,51146
10-17,08:30:00,51880
10-17,08:40:00,52649
10-17,08:50:00,53155
10-17,09:00:00,53433
10-17,09:10:00,53355
10-17,09:20:00,53394
10-17,09:30:00,53365
10-17,09:40:00,53290
10-17,09:50:00,53452
10-17,10:00:00,53457
10-17,10:10:00,53705
10-17,10:20:00,54545
