date,time,players
10-16,09:10:00,22656
10-16,09:20:00,22719
10-16,09:30:00,22880
10-16,09:40:00,23028
10-16,09:50:00,23258
10-16,10:00:00,23568
10-16,10:10:00,23664
10-16,10:20:00,23984
10-16,10:30:00,24365
10-16,10:40:00,24857
10-16,10:50:00,25449
10-16,11:00:00,26047
10-16,11:10:00,26653
10-16,11:20:00,27396
10-16,11:30:00,28168
10-16,11:40:00,29007
10-16,11:50:00,29957
10-16,12:00:00,30757
10-16,12:10:00,31673
10-16,12:20:00,32561
10-16,12:30:00,33314
10-16,12:40:00,34257
10-16,12:50:00,35323
10-16,13:00:00,36289
10-16,13:10:00,37161
10-16,13:20:00,38074
10-16,13:30:00,39044
10-16,13:40:00,39878
10-16,13:50:00,40570
10-16,14:00:00,41107
10-16,14:10:00,41554
10-16,14:20:00,42121
10-16,14:30:00,42366
10-16,14:40:00,42738
10-16,14:50:00,43117
10-16,15:00:00,43140
10-16,15:10:00,43237
10-16,15:20:00,43303
10-16,15:30:00,43511
10-16,15:40:00,43849
10-16,15:50:00,44158
10-16,16:00:00,44269
10-16,16:10:00,44587
10-16,16:20:00,44843
10-16,16:30:00,44714
10-16,16:40:00,44782
10-16,16:50:00,45065
10-16,17:00:00,45650
10-16,17:10:00,45220
10-16,17:20:00,44878
10-16,17:30:00,45182
10-16,17:40:00,45333
10-16,17:50:00,45682
10-16,18:00:00,45979
10-16,18:10:00,46428
10-16,18:20:00,46856
10-16,18:30:00,47104
10-16,18:40:00,47378
10-16,18:50:00,47484
10-16,19:00:00,47731
10-16,19:10:00,47866
10-16,19:20:00,48089
10-16,19:30:00,48019
10-16,19:40:00,47865
10-16,19:50:00,47924
10-16,20:00:00,47175
10-16,20:10:00,46802
10-16,20:20:00,46397
10-16,20:30:00,45880
10-16,20:40:00,45455
10-16,20:50:00,45144
10-16,21:00:00,44584
10-16,21:10:00,44013
10-16,21:20:00,43592
10-16,21:30:00,43100
10-16,21:40:00,42624
10-16,21:50:00,42393
10-16,22:00:00,42114
10-16,22:10:00,41412
10-16,22:20:00,41322
10-16,22:30:00,41199
10-16,22:40:00,41345
10-16,22:50:00,41632
10-16,23:00:00,41908
10-16,23:10:00,41873
10-16,23:20:00,42187
10-16,23:30:00,42449
10-16,23:40:00,42896
10-16,23:50:00,43415
10-17,00:00:00,43642
10-17,00:10:00,43923
10-17,00:20:00,44042
10-17,00:30:00,44188
10-17,00:40:00,44439
10-17,00:50:00,44586
10-17,01:00:00,44854
10-17,01:10:00,44860
10-17,01:20:00,44809
10-17,01:30:00,44719
10-17,01:40:00,44658
10-17,01:50:00,44626
10-17,02:00:00,44357
10-17,02:10:00,43823
10-17,02:20:00,43374
10-17,02:30:00,42764
10-17,02:40:00,42313
10-17,02:50:00,41584
10-17,03:00:00,40804
10-17,03:10:00,39677
10-17,03:20:00,38618
10-17,03:30:00,37510
10-17,03:40:00,36623
10-17,03:50:00,35789
10-17,04:00:00,34905
10-17,04:10:00,33864
10-17,04:20:00,32818
10-17,04:30:00,31889
10-17,04:40:00,30995
10-17,04:50:00,30154
10-17,05:00:00,29336
10-17,05:10:00,28327
10-17,05:20:00,27256
10-17,05:30:00,26192
10-17,05:40:00,25264
10-17,05:50:00,24382
10-17,06:00:00,23586
10-17,06:10:00,22833
10-17,06:20:00,22184
10-17,06:30:00,21441
10-17,06:40:00,20954
10-17,06:50:00,20569
10-17,07:00:00,20211
10-17,07:10:00,19786
10-17,07:20:00,19455
10-17,07:30:00,19250
10-17,07:40:00,19031
10-17,07:50:00,18880
10-17,08:00:00,18871
10-17,08:10:00,18807
10-17,08:20:00,18783
10-17,08:30:00,18820
10-17,08:40:00,18949
10-17,08:50:00,19033
10-17,09:00:00,19213
10-17,09:10:00,19305
10-17,09:20:00,19455
10-17,09:30:00,19603
10-17,09:40:00,19917
10-17,09:50:00,20089
10-17,10:00:00,20344
10-17,10:10:00,20623
