date,time,players
10-16,13:40:00,55956
10-16,13:50:00,56237
10-16,14:00:00,55603
10-16,14:10:00,55883
10-16,14:20:00,56344
10-16,14:30:00,56687
10-16,14:40:00,57182
10-16,14:50:00,57608
10-16,15:00:00,57804
10-16,15:10:00,57991
10-16,15:20:00,58189
10-16,15:30:00,57937
10-16,15:40:00,58733
10-16,15:50:00,58893
10-16,16:00:00,59135
10-16,16:10:00,59410
10-16,16:20:00,59625
10-16,16:30:00,60179
10-16,16:40:00,60772
10-16,16:50:00,60898
10-16,17:00:00,61058
10-16,17:10:00,61482
10-16,17:20:00,61755
10-16,17:30:00,62173
10-16,17:40:00,62343
10-16,17:50:00,62488
10-16,18:00:00,62862
10-16,18:10:00,63062
10-16,18:20:00,62776
10-16,18:30:00,62892
10-16,18:40:00,62446
10-16,18:50:00,61569
10-16,19:00:00,61480
10-16,19:10:00,61354
10-16,19:20:00,61463
10-16,19:30:00,61536
10-16,19:40:00,61513
10-16,19:50:00,61246
10-16,20:00:00,60889
10-16,20:10:00,60448
10-16,20:20:00,59859
10-16,20:30:00,59130
10-16,20:40:00,56536
10-16,20:50:00,58195
10-16,21:00:00,58313
10-16,21:10:00,57712
10-16,21:20:00,57779
10-16,21:30:00,57461
10-16,21:40:00,57455
10-16,21:50:00,57263
10-16,22:00:00,55130
10-16,22:10:00,55017
10-16,22:20:00,55173
10-16,22:30:00,55111
10-16,22:40:00,54772
10-16,22:50:00,54529
10-16,23:00:00,50084
10-16,23:10:00,50035
10-16,23:20:00,50252
10-16,23:30:00,50380
10-16,23:40:00,50470
10-16,23:50:00,50469
10-17,00:00:00,50519
10-17,00:10:00,49845
10-17,00:20:00,49854
10-17,00:30:00,48344
10-17,00:40:00,48460
10-17,00:50:00,48752
10-17,01:00:00,48894
10-17,01:10:00,48971
10-17,01:20:00,49750
10-17,01:30:00,49952
10-17,01:40:00,49920
10-17,01:50:00,49953
10-17,02:00:00,49996
10-17,02:10:00,50031
10-17,02:20:00,49875
10-17,02:30:00,49948
10-17,02:40:00,49973
10-17,02:50:00,49897
10-17,03:00:00,49979
10-17,03:10:00,49572
10-17,03:20:00,49414
10-17,03:30:00,49195
10-17,03:40:00,49065
10-17,03:50:00,48830
10-17,04:00:00,48537
10-17,04:10:00,47739
10-17,04:20:00,47661
10-17,04:30:00,47488
10-17,04:40:00,46565
10-17,04:50:00,45870
10-17,05:00:00,45278
10-17,05:10:00,44976
10-17,05:20:00,45164
10-17,05:30:00,45370
10-17,05:40:00,45215
10-17,05:50:00,45231
10-17,06:00:00,44159
10-17,06:10:00,44112
10-17,06:20:00,44006
10-17,06:30:00,43995
10-17,06:40:00,43941
10-17,06:50:00,43957
10-17,07:00:00,43987
10-17,07:10:00,44018
10-17,07:20:00,44105
10-17,07:30:00,44181
10-17,07:40:00,44168
10-17,07:50:00,44053
10-17,08:00:00,43872
10-17,08:10:00,43465
10-17,08:20:00,43650
10-17,08:30:00,43954
10-17,08:40:00,43973
10-17,08:50:00,41924
10-17,09:00:00,41704
10-17,09:10:00,42063
10-17,09:20:00,42137
10-17,09:30:00,42252
10-17,09:40:00,42717
10-17,09:50:00,42668
10-17,10:00:00,43157
10-17,10:10:00,43466
10-17,10:20:00,43890
