date,time,players
10-14,06:20:00,29330
10-14,06:30:00,28936
10-14,06:40:00,28586
10-14,06:50:00,28451
10-14,07:00:00,28256
10-14,07:10:00,28167
10-14,07:20:00,28029
10-14,07:30:00,27875
10-14,07:40:00,27786
10-14,07:50:00,27966
10-14,08:00:00,28014
10-14,08:10:00,28119
10-14,08:20:00,28172
10-14,08:30:00,28221
10-14,08:40:00,28640
10-14,08:50:00,28800
10-14,09:00:00,29017
10-14,09:10:00,29335
10-14,09:20:00,29426
10-14,09:30:00,29671
10-14,09:40:00,30033
10-14,09:50:00,30329
10-14,10:00:00,30893
10-14,10:10:00,31454
10-14,10:20:00,31942
10-14,10:30:00,32627
10-14,10:40:00,33436
10-14,10:50:00,34470
10-14,11:00:00,35337
10-14,11:10:00,36476
10-14,11:20:00,37479
10-14,11:30:00,38662
10-14,11:40:00,39946
10-14,11:50:00,41556
10-14,12:00:00,43285
10-14,12:10:00,44923
10-14,12:20:00,46703
10-14,12:30:00,48513
10-14,12:40:00,50268
10-14,12:50:00,51926
10-14,13:00:00,53648
10-14,13:10:00,55229
10-14,13:20:00,56682
10-14,13:30:00,58104
10-14,13:40:00,59451
10-14,13:50:00,60333
10-14,14:00:00,61052
10-14,14:10:00,61878
10-14,14:20:00,62426
10-14,14:30:00,62618
10-14,14:40:00,62563
10-14,14:50:00,62515
10-14,15:00:00,62241
10-14,15:10:00,75745
10-14,15:20:00,81874
10-14,15:30:00,85116
10-14,15:40:00,86819
10-14,15:50:00,87760
10-14,16:00:00,88030
10-14,16:10:00,88686
10-14,16:20:00,89274
10-14,16:30:00,89590
10-14,16:40:00,90135
10-14,16:50:00,90193
10-14,17:00:00,90133
10-14,17:10:00,89859
10-14,17:20:00,89804
10-14,17:30:00,89883
10-14,17:40:00,89920
10-14,17:50:00,90124
10-14,18:00:00,89933
10-14,18:10:00,89632
10-14,18:20:00,89691
10-14,18:30:00,89453
10-14,18:40:00,89382
10-14,18:50:00,89078
10-14,19:00:00,88740
10-14,19:10:00,87933
10-14,19:20:00,87374
10-14,19:30:00,86670
10-14,19:40:00,85454
10-14,19:50:00,84542
10-14,20:00:00,83364
10-14,20:10:00,81586
10-14,20:20:00,79980
10-14,20:30:00,78481
10-14,20:40:00,76966
10-14,20:50:00,75519
10-14,21:00:00,73668
10-14,21:10:00,71637
10-14,21:20:00,70081
10-14,21:30:00,68694
10-14,21:40:00,67064
10-14,21:50:00,65649
10-14,22:00:00,64225
10-14,22:10:00,51477
10-14,22:20:00,54855
10-14,22:30:00,55662
10-14,22:40:00,56448
10-14,22:50:00,56665
10-14,23:00:00,56787
10-14,23:10:00,56794
10-14,23:20:00,56697
10-14,23:30:00,56926
10-14,23:40:00,57283
10-14,23:50:00,57502
10-15,00:00:00,57600
10-15,00:10:00,57666
10-15,00:20:00,57852
10-15,00:30:00,57962
10-15,00:40:00,58256
10-15,00:50:00,58377
10-15,01:00:00,58506
10-15,01:10:00,58495
10-15,01:20:00,58691
10-15,01:30:00,58861
10-15,01:40:00,58710
10-15,01:50:00,58570
10-15,02:00:00,58195
10-15,02:10:00,57807
10-15,02:20:00,57617
10-15,02:30:00,57366
10-15,02:40:00,57259
10-15,02:50:00,56758
10-15,03:00:00,55957
10-15,03:10:00,54956
10-15,03:20:00,54023
10-15,03:30:00,53204
10-15,03:40:00,52483
10-15,03:50:00,51652
10-15,04:00:00,50825
10-15,04:10:00,49895
10-15,04:20:00,49095
10-15,04:30:00,48415
10-15,04:40:00,47980
10-15,04:50:00,47393
10-15,05:00:00,46693
10-15,05:10:00,45619
