date,time,players
10-12,23:00:00,41530
10-13,00:00:00,43205
10-13,01:00:00,47697
10-13,02:00:00,52809
10-13,03:00:00,54209
10-13,04:00:00,60856
10-13,05:00:00,62859
10-13,06:00:00,66195
10-13,07:00:00,69495
10-13,08:00:00,71707
10-13,09:00:00,71620
10-13,10:00:00,77934
10-13,11:00:00,106140
10-13,12:00:00,141827
10-13,13:00:00,161846
10-13,14:00:00,161547
10-13,15:00:00,142048
10-13,16:00:00,102363
10-13,17:00:00,78927
10-13,18:00:00,63993
10-13,19:00:00,58322
10-13,20:00:00,52670
10-13,21:00:00,45806
10-13,22:00:00,39461
10-13,23:00:00,35506
10-13,23:10:00,35222
10-13,23:20:00,35080
10-13,23:30:00,35077
10-13,23:40:00,35123
10-13,23:50:00,35318
10-14,00:00:00,35409
10-14,00:10:00,35829
10-14,00:20:00,36088
10-14,00:30:00,36302
10-14,00:40:00,36771
10-14,00:50:00,37272
10-14,01:00:00,37632
10-14,01:10:00,38061
10-14,01:20:00,38740
10-14,01:30:00,39378
10-14,01:40:00,40001
10-14,01:50:00,40556
10-14,02:00:00,41094
10-14,02:10:00,41690
10-14,02:20:00,42372
10-14,02:30:00,42919
10-14,02:40:00,43376
10-14,02:50:00,43668
10-14,03:00:00,43716
10-14,03:10:00,43517
10-14,03:20:00,43542
10-14,03:30:00,43592
10-14,03:40:00,43667
10-14,03:50:00,43829
10-14,04:00:00,44161
10-14,04:10:00,44620
10-14,04:20:00,45326
10-14,04:30:00,46306
10-14,04:40:00,47455
10-14,04:50:00,48184
10-14,05:00:00,48234
10-14,05:10:00,48177
10-14,05:20:00,48295
10-14,05:30:00,48264
10-14,05:40:00,48089
10-14,05:50:00,47945
10-14,06:00:00,47922
10-14,06:10:00,47914
10-14,06:20:00,48118
10-14,06:30:00,48478
10-14,06:40:00,49046
10-14,06:50:00,49565
10-14,07:00:00,50059
10-14,07:10:00,50658
10-14,07:20:00,51287
10-14,07:30:00,51883
10-14,07:40:00,52831
10-14,07:50:00,53037
10-14,08:00:00,53238
10-14,08:10:00,53282
10-14,08:20:00,53502
10-14,08:30:00,53587
10-14,08:40:00,53852
10-14,08:50:00,53930
10-14,09:00:00,54711
10-14,09:10:00,55403
10-14,09:20:00,55479
10-14,09:30:00,55280
10-14,09:40:00,55186
10-14,09:50:00,55437
10-14,10:00:00,56195
10-14,10:10:00,57221
10-14,10:20:00,58619
10-14,10:30:00,59885
10-14,10:40:00,61503
10-14,10:50:00,64104
10-14,11:00:00,66859
10-14,11:10:00,71863
10-14,11:20:00,76084
10-14,11:30:00,80210
10-14,11:40:00,84776
10-14,11:50:00,91220
10-14,12:00:00,99347
10-14,12:10:00,106838
10-14,12:20:00,113394
10-14,12:30:00,120093
10-14,12:40:00,127315
10-14,12:50:00,133508
10-14,13:00:00,139274
10-14,13:10:00,144826
10-14,13:20:00,149511
10-14,13:30:00,153257
10-14,13:40:00,156366
10-14,13:50:00,157591
10-14,14:00:00,157500
10-14,14:10:00,156751
10-14,14:20:00,155216
10-14,14:30:00,153401
10-14,14:40:00,149736
10-14,14:50:00,144977
10-14,15:00:00,139058
10-14,15:10:00,130693
10-14,15:20:00,123856
10-14,15:30:00,117274
10-14,15:40:00,110715
10-14,15:50:00,104912
10-14,16:00:00,99539
10-14,16:10:00,93755
10-14,16:20:00,88862
10-14,16:30:00,85075
10-14,16:40:00,82159
10-14,16:50:00,79350
10-14,17:00:00,77109
10-14,17:10:00,77734
10-14,17:20:00,77626
10-14,17:30:00,76756
10-14,17:40:00,75791
10-14,17:50:00,74441
10-14,18:00:00,73128
10-14,18:10:00,71341
10-14,18:20:00,69923
10-14,18:30:00,68380
10-14,18:40:00,67279
10-14,18:50:00,66328
10-14,19:00:00,65226
10-14,19:10:00,63742
10-14,19:20:00,62614
10-14,19:30:00,61640
10-14,19:40:00,60759
10-14,19:50:00,59878
10-14,20:00:00,58774
10-14,20:10:00,57050
10-14,20:20:00,55787
10-14,20:30:00,54577
10-14,20:40:00,53253
10-14,20:50:00,52037
10-14,21:00:00,50942
10-14,21:10:00,49505
10-14,21:20:00,48402
10-14,21:30:00,47365
10-14,21:40:00,46186
10-14,21:50:00,45166
10-14,22:00:00,44198
10-14,22:10:00,36168
10-14,22:20:00,36649
10-14,22:30:00,36399
10-14,22:40:00,35995
10-14,22:50:00,35832
10-14,23:00:00,35535
10-14,23:10:00,35153
