date,time,players
10-14,10:40:00,245855
10-14,10:50:00,256858
10-14,11:00:00,270358
10-14,11:10:00,289827
10-14,11:20:00,306450
10-14,11:30:00,323529
10-14,11:40:00,341542
10-14,11:50:00,368066
10-14,12:00:00,398600
10-14,12:10:00,422937
10-14,12:20:00,447189
10-14,12:30:00,470734
10-14,12:40:00,493160
10-14,12:50:00,511965
10-14,13:00:00,528581
10-14,13:10:00,544601
10-14,13:20:00,558314
10-14,13:30:00,569162
10-14,13:40:00,576851
10-14,13:50:00,580921
10-14,14:00:00,580375
10-14,14:10:00,576262
10-14,14:20:00,569392
10-14,14:30:00,559345
10-14,14:40:00,546310
10-14,14:50:00,530621
10-14,15:00:00,510729
10-14,15:10:00,485813
10-14,15:20:00,462138
10-14,15:30:00,438568
10-14,15:40:00,415292
10-14,15:50:00,393039
10-14,16:00:00,370893
10-14,16:10:00,348282
10-14,16:20:00,328920
10-14,16:30:00,312453
10-14,16:40:00,298873
10-14,16:50:00,286774
10-14,17:00:00,275693
10-14,17:10:00,265000
10-14,17:20:00,255696
10-14,17:30:00,247485
10-14,17:40:00,240606
10-14,17:50:00,234190
10-14,18:00:00,227745
10-14,18:10:00,220787
10-14,18:20:00,215031
10-14,18:30:00,209723
10-14,18:40:00,204820
10-14,18:50:00,199398
10-14,19:00:00,194078
10-14,19:10:00,188344
10-14,19:20:00,183557
10-14,19:30:00,178385
10-14,19:40:00,172748
10-14,19:50:00,168262
10-14,20:00:00,162968
10-14,20:10:00,156726
10-14,20:20:00,150944
10-14,20:30:00,145600
10-14,20:40:00,140358
10-14,20:50:00,135389
10-14,21:00:00,130176
10-14,21:10:00,124920
10-14,21:20:00,119800
10-14,21:30:00,114367
10-14,21:40:00,109661
10-14,21:50:00,105247
10-14,22:00:00,100529
10-14,22:10:00,92055
10-14,22:20:00,89962
10-14,22:30:00,86670
10-14,22:40:00,83261
10-14,22:50:00,79542
10-14,23:00:00,76046
10-14,23:10:00,72323
10-14,23:20:00,69277
10-14,23:30:00,66857
10-14,23:40:00,64291
10-14,23:50:00,61774
10-15,00:00:00,58570
10-15,00:10:00,41670
10-15,00:20:00,24359
10-15,00:30:00,14653
10-15,00:40:00,12883
10-15,00:50:00,12621
10-15,01:00:00,12591
10-15,01:10:00,12449
10-15,01:20:00,12390
10-15,01:30:00,12280
10-15,01:40:00,12425
10-15,01:50:00,12575
10-15,02:00:00,12662
10-15,02:10:00,12772
10-15,02:20:00,12934
10-15,02:30:00,12981
10-15,02:40:00,13029
10-15,02:50:00,13268
10-15,03:00:00,13369
10-15,03:10:00,13441
10-15,03:20:00,13630
10-15,03:30:00,13826
10-15,03:40:00,14056
10-15,03:50:00,14257
10-15,04:00:00,14632
10-15,04:10:00,15078
10-15,04:20:00,15313
10-15,04:30:00,15965
10-15,04:40:00,16268
10-15,04:50:00,16405
10-15,05:00:00,16873
10-15,05:10:00,17143
10-15,05:20:00,17418
10-15,05:30:00,17777
10-15,05:40:00,17924
10-15,05:50:00,18299
10-15,06:00:00,19023
10-15,06:10:00,19302
10-15,06:20:00,19683
10-15,06:30:00,20405
10-15,06:40:00,21312
