date,time,players
10-15,04:50:00,35324
10-15,05:00:00,34349
10-15,05:10:00,33150
10-15,05:20:00,32211
10-15,05:30:00,31288
10-15,05:40:00,30442
10-15,05:50:00,29780
10-15,06:00:00,29082
10-15,06:10:00,28299
10-15,06:20:00,27591
10-15,06:30:00,27085
10-15,06:40:00,26555
10-15,06:50:00,26203
10-15,07:00:00,25816
10-15,07:10:00,25450
10-15,07:20:00,25276
10-15,07:30:00,25104
10-15,07:40:00,25103
10-15,07:50:00,25105
10-15,08:00:00,25012
10-15,08:10:00,25066
10-15,08:20:00,25105
10-15,08:30:00,25162
10-15,08:40:00,25285
10-15,08:50:00,25476
10-15,09:00:00,25622
10-15,09:10:00,25833
10-15,09:20:00,26013
10-15,09:30:00,26201
10-15,09:40:00,26398
10-15,09:50:00,26547
10-15,10:00:00,26891
10-15,10:10:00,27200
10-15,10:20:00,27556
10-15,10:30:00,27850
10-15,10:40:00,28104
10-15,10:50:00,28531
10-15,11:00:00,28939
10-15,11:10:00,29646
10-15,11:20:00,30503
10-15,11:30:00,31136
10-15,11:40:00,32031
10-15,11:50:00,32856
10-15,12:00:00,33708
10-15,12:10:00,34710
10-15,12:20:00,35750
10-15,12:30:00,36666
10-15,12:40:00,37712
10-15,12:50:00,38679
10-15,13:00:00,39627
10-15,13:10:00,40650
10-15,13:20:00,41658
10-15,13:30:00,42605
10-15,13:40:00,43713
10-15,13:50:00,44644
10-15,14:00:00,45300
10-15,14:10:00,45914
10-15,14:20:00,46476
10-15,14:30:00,46888
10-15,14:40:00,47315
10-15,14:50:00,47475
10-15,15:00:00,47505
10-15,15:10:00,47530
10-15,15:20:00,47513
10-15,15:30:00,47564
10-15,15:40:00,47589
10-15,15:50:00,47626
10-15,16:00:00,47442
10-15,16:10:00,47262
10-15,16:20:00,47443
10-15,16:30:00,47773
10-15,16:40:00,48153
10-15,16:50:00,48343
10-15,17:00:00,48596
10-15,17:10:00,49223
10-15,17:20:00,49643
10-15,17:30:00,50262
10-15,17:40:00,50946
10-15,17:50:00,51676
10-15,18:00:00,52391
10-15,18:10:00,53357
10-15,18:20:00,54114
10-15,18:30:00,54939
10-15,18:40:00,55762
10-15,18:50:00,56376
10-15,19:00:00,57018
10-15,19:10:00,57595
10-15,19:20:00,58054
10-15,19:30:00,58332
10-15,19:40:00,58394
10-15,19:50:00,58406
10-15,20:00:00,58003
10-15,20:10:00,57112
10-15,20:20:00,56452
10-15,20:30:00,55664
10-15,20:40:00,54917
10-15,20:50:00,54088
10-15,21:00:00,53138
10-15,21:10:00,51656
10-15,21:20:00,50568
10-15,21:30:00,49184
10-15,21:40:00,47980
10-15,21:50:00,46955
10-15,22:00:00,46061
10-15,22:10:00,45057
10-15,22:20:00,44271
10-15,22:30:00,43546
10-15,22:40:00,42930
10-15,22:50:00,42599
10-15,23:00:00,42432
10-15,23:10:00,42400
10-15,23:20:00,42552
10-15,23:30:00,42950
10-15,23:40:00,43361
10-15,23:50:00,43841
10-16,00:00:00,44259
10-16,00:10:00,44909
10-16,00:20:00,45667
10-16,00:30:00,46313
10-16,00:40:00,47035
10-16,00:50:00,47559
10-16,01:00:00,47773
10-16,01:10:00,48153
10-16,01:20:00,48595
10-16,01:30:00,48779
10-16,01:40:00,48868
10-16,01:50:00,48718
10-16,02:00:00,48622
10-16,02:10:00,48127
10-16,02:20:00,47639
10-16,02:30:00,47174
10-16,02:40:00,46552
10-16,02:50:00,45880
10-16,03:00:00,45052
10-16,03:10:00,43949
10-16,03:20:00,43037
10-16,03:30:00,42154
10-16,03:40:00,41081
10-16,03:50:00,40311
10-16,04:00:00,39238
10-16,04:10:00,38054
10-16,04:20:00,37141
10-16,04:30:00,36144
10-16,04:40:00,35426
10-16,04:50:00,34657
10-16,05:00:00,33702
10-16,05:10:00,32702
10-16,05:20:00,31652
10-16,05:30:00,30734
10-16,05:40:00,29896
10-16,05:50:00,29070
10-16,06:00:00,28249
10-16,06:10:00,27430
10-16,06:20:00,26856
10-16,06:30:00,26466
10-16,06:40:00,26137
10-16,06:50:00,25902
10-16,07:00:00,25645
10-16,07:10:00,25228
10-16,07:20:00,24786
10-16,07:30:00,24673
10-16,07:40:00,24553
10-16,07:50:00,24570
10-16,08:00:00,24532
10-16,08:10:00,24558
10-16,08:20:00,24555
10-16,08:30:00,24795
10-16,08:40:00,24950
10-16,08:50:00,25053
