date,time,players
10-09,05:00:00,95975
10-09,06:00:00,96556
10-09,07:00:00,105355
10-09,08:00:00,119524
10-09,09:00:00,122961
10-09,10:00:00,135025
10-09,11:00:00,165977
10-09,12:00:00,199252
10-09,13:00:00,223905
10-09,14:00:00,224291
10-09,15:00:00,200443
10-09,16:00:00,143579
10-09,17:00:00,101563
10-09,18:00:00,78655
10-09,19:00:00,64290
10-09,20:00:00,54970
10-09,21:00:00,48193
10-09,22:00:00,43315
10-09,23:00:00,39694
10-10,00:00:00,45546
10-10,01:00:00,53471
10-10,02:00:00,67446
10-10,03:00:00,75464
10-10,04:00:00,95960
10-10,05:00:00,97584
10-10,06:00:00,98585
10-10,07:00:00,107576
10-10,08:00:00,120690
10-10,09:00:00,123096
10-10,10:00:00,135630
10-10,11:00:00,166219
10-10,12:00:00,198727
10-10,13:00:00,220117
10-10,14:00:00,220514
10-10,15:00:00,201014
10-10,16:00:00,146753
10-10,17:00:00,104590
10-10,18:00:00,80712
10-10,19:00:00,66554
10-10,20:00:00,57283
10-10,21:00:00,50886
10-10,22:00:00,45413
10-10,23:00:00,41394
10-11,00:00:00,45728
10-11,01:00:00,55055
10-11,02:00:00,70118
10-11,03:00:00,78964
10-11,04:00:00,100891
10-11,05:00:00,104109
10-11,06:00:00,108763
10-11,07:00:00,116970
10-11,08:00:00,129408
10-11,09:00:00,132167
10-11,10:00:00,145746
10-11,11:00:00,176815
10-11,12:00:00,210527
10-11,13:00:00,233022
10-11,14:00:00,234672
10-11,15:00:00,223541
10-11,16:00:00,180999
10-11,17:00:00,137020
10-11,18:00:00,103886
10-11,19:00:00,82205
10-11,20:00:00,67446
10-11,21:00:00,57694
10-11,22:00:00,50475
10-11,23:00:00,45564
10-12,00:00:00,52407
10-12,01:00:00,68743
10-12,02:00:00,92049
10-12,03:00:00,107474
10-12,04:00:00,127810
10-12,05:00:00,150710
10-12,06:00:00,166625
10-12,07:00:00,175936
10-12,08:00:00,177507
10-12,09:00:00,174962
10-12,10:00:00,158588
10-12,11:00:00,178728
10-12,12:00:00,206640
10-12,13:00:00,221212
10-12,14:00:00,220941
10-12,15:00:00,193186
10-12,16:00:00,139278
10-12,17:00:00,101636
10-12,18:00:00,81067
10-12,19:00:00,68414
10-12,20:00:00,59173
10-12,21:00:00,52042
10-12,22:00:00,46231
10-12,23:00:00,41889
10-13,00:00:00,44344
10-13,01:00:00,51093
10-13,02:00:00,62610
10-13,03:00:00,70100
10-13,04:00:00,88061
10-13,05:00:00,88578
10-13,06:00:00,86550
10-13,07:00:00,94271
10-13,08:00:00,108808
10-13,09:00:00,114012
10-13,10:00:00,125154
10-13,11:00:00,154074
10-13,12:00:00,186971
10-13,13:00:00,212125
10-13,14:00:00,212956
10-13,15:00:00,193644
10-13,16:00:00,139056
10-13,17:00:00,98046
10-13,18:00:00,76312
10-13,19:00:00,63484
10-13,20:00:00,54625
10-13,21:00:00,47580
10-13,22:00:00,42457
10-13,23:00:00,38830
10-13,23:10:00,38398
10-13,23:20:00,38247
10-13,23:30:00,38016
10-13,23:40:00,37980
10-13,23:50:00,37935
10-14,00:00:00,38098
10-14,00:10:00,38504
10-14,00:20:00,39194
10-14,00:30:00,39975
10-14,00:40:00,41007
10-14,00:50:00,42062
10-14,01:00:00,42996
10-14,01:10:00,43951
10-14,01:20:00,44825
10-14,01:30:00,45579
10-14,01:40:00,46410
10-14,01:50:00,47833
10-14,02:00:00,49575
10-14,02:10:00,51787
10-14,02:20:00,54220
10-14,02:30:00,56390
10-14,02:40:00,58363
10-14,02:50:00,60160
10-14,03:00:00,61454
10-14,03:10:00,62419
10-14,03:20:00,63604
10-14,03:30:00,64364
10-14,03:40:00,65196
10-14,03:50:00,66729
10-14,04:00:00,68921
10-14,04:10:00,71998
10-14,04:20:00,75860
10-14,04:30:00,79528
10-14,04:40:00,82976
10-14,04:50:00,85244
10-14,05:00:00,86153
10-14,05:10:00,86154
10-14,05:20:00,86003
10-14,05:30:00,85329
10-14,05:40:00,84447
10-14,05:50:00,83324
10-14,06:00:00,82801
10-14,06:10:00,82626
10-14,06:20:00,83170
10-14,06:30:00,83703
10-14,06:40:00,84415
10-14,06:50:00,85078
10-14,07:00:00,85840
10-14,07:10:00,86753
10-14,07:20:00,87985
10-14,07:30:00,88773
10-14,07:40:00,90139
10-14,07:50:00,92055
10-14,08:00:00,93891
10-14,08:10:00,95704
10-14,08:20:00,97378
10-14,08:30:00,99159
10-14,08:40:00,100333
10-14,08:50:00,101666
10-14,09:00:00,103288
10-14,09:10:00,104493
10-14,09:20:00,105366
10-14,09:30:00,105539
10-14,09:40:00,105787
10-14,09:50:00,106155
10-14,10:00:00,106940
10-14,10:10:00,108492
10-14,10:20:00,109952
10-14,10:30:00,111472
10-14,10:40:00,113838
10-14,10:50:00,116461
10-14,11:00:00,120147
10-14,11:10:00,125275
10-14,11:20:00,129511
10-14,11:30:00,134157
10-14,11:40:00,138828
10-14,11:50:00,145779
10-14,12:00:00,152841
10-14,12:10:00,158918
10-14,12:20:00,164981
10-14,12:30:00,170958
10-14,12:40:00,176858
10-14,12:50:00,182489
10-14,13:00:00,187986
10-14,13:10:00,193456
10-14,13:20:00,198813
10-14,13:30:00,203297
10-14,13:40:00,206711
10-14,13:50:00,209088
10-14,14:00:00,210099
10-14,14:10:00,210158
10-14,14:20:00,209588
10-14,14:30:00,207532
10-14,14:40:00,203769
10-14,14:50:00,198588
10-14,15:00:00,191451
10-14,15:10:00,180714
10-14,15:20:00,171533
10-14,15:30:00,162834
10-14,15:40:00,153279
10-14,15:50:00,144725
10-14,16:00:00,136522
10-14,16:10:00,127406
10-14,16:20:00,119479
10-14,16:30:00,112199
10-14,16:40:00,106085
10-14,16:50:00,100663
10-14,17:00:00,95915
10-14,17:10:00,91143
10-14,17:20:00,87021
10-14,17:30:00,81310
10-14,17:40:00,79722
10-14,17:50:00,76717
10-14,18:00:00,74072
10-14,18:10:00,71505
10-14,18:20:00,68847
10-14,18:30:00,66455
10-14,18:40:00,64711
10-14,18:50:00,62840
10-14,19:00:00,61325
10-14,19:10:00,59719
10-14,19:20:00,58202
10-14,19:30:00,56802
10-14,19:40:00,55545
10-14,19:50:00,54300
10-14,20:00:00,53057
10-14,20:10:00,51758
10-14,20:20:00,50559
10-14,20:30:00,49402
10-14,20:40:00,48296
10-14,20:50:00,47322
10-14,21:00:00,46255
10-14,21:10:00,45397
10-14,21:20:00,44572
10-14,21:30:00,43678
10-14,21:40:00,42818
10-14,21:50:00,42161
10-14,22:00:00,41410
10-14,22:10:00,39241
10-14,22:20:00,39549
