date,time,players
10-15,16:30:00,46193
10-15,16:40:00,46956
10-15,16:50:00,47465
10-15,17:00:00,47557
10-15,17:10:00,48280
10-15,17:20:00,48947
10-15,17:30:00,49344
10-15,17:40:00,49748
10-15,17:50:00,49857
10-15,18:00:00,49784
10-15,18:10:00,49858
10-15,18:20:00,50332
10-15,18:30:00,50558
10-15,18:40:00,50517
10-15,18:50:00,50545
10-15,19:00:00,50416
10-15,19:10:00,49706
10-15,19:20:00,49333
10-15,19:30:00,48894
10-15,19:40:00,48504
10-15,19:50:00,48153
10-15,20:00:00,47209
10-15,20:10:00,46065
10-15,20:20:00,45269
10-15,20:30:00,44444
10-15,20:40:00,43410
10-15,20:50:00,42409
10-15,21:00:00,41050
10-15,21:10:00,39425
10-15,21:20:00,38833
10-15,21:30:00,37936
10-15,21:40:00,37196
10-15,21:50:00,36410
10-15,22:00:00,35596
10-15,22:10:00,34459
10-15,22:20:00,33954
10-15,22:30:00,33344
10-15,22:40:00,32789
10-15,22:50:00,32266
10-15,23:00:00,31610
10-15,23:10:00,30916
10-15,23:20:00,30642
10-15,23:30:00,30247
10-15,23:40:00,29896
10-15,23:50:00,29426
10-16,00:00:00,28965
10-16,00:10:00,28376
10-16,00:20:00,28167
10-16,00:30:00,27934
10-16,00:40:00,27670
10-16,00:50:00,27391
10-16,01:00:00,26898
10-16,01:10:00,26548
10-16,01:20:00,25933
10-16,01:30:00,25789
10-16,01:40:00,25566
10-16,01:50:00,25359
10-16,02:00:00,25059
10-16,02:10:00,24670
10-16,02:20:00,24406
10-16,02:30:00,23992
10-16,02:40:00,23538
10-16,02:50:00,23113
10-16,03:00:00,22681
10-16,03:10:00,22054
10-16,03:20:00,21828
10-16,03:30:00,21437
10-16,03:40:00,21100
10-16,03:50:00,20801
10-16,04:00:00,20297
10-16,04:10:00,19909
10-16,04:20:00,19685
10-16,04:30:00,19492
10-16,04:40:00,19169
10-16,04:50:00,19041
10-16,05:00:00,18837
10-16,05:10:00,18677
10-16,05:20:00,18585
10-16,05:30:00,18561
10-16,05:40:00,18560
10-16,05:50:00,18526
10-16,06:00:00,18492
10-16,06:10:00,18548
10-16,06:20:00,18751
10-16,06:30:00,18830
10-16,06:40:00,19077
10-16,06:50:00,19196
10-16,07:00:00,19266
10-16,07:10:00,19308
10-16,07:20:00,19664
10-16,07:30:00,19872
10-16,07:40:00,20201
10-16,07:50:00,20457
10-16,08:00:00,20566
10-16,08:10:00,20753
10-16,08:20:00,21328
10-16,08:30:00,21576
10-16,08:40:00,21876
10-16,08:50:00,22135
10-16,09:00:00,22153
10-16,09:10:00,22551
10-16,09:20:00,23056
10-16,09:30:00,23412
10-16,09:40:00,23777
10-16,09:50:00,24125
10-16,10:00:00,24273
10-16,10:10:00,24597
10-16,10:20:00,25048
10-16,10:30:00,25476
10-16,10:40:00,25803
10-16,10:50:00,26167
10-16,11:00:00,26388
10-16,11:10:00,26877
10-16,11:20:00,27421
10-16,11:30:00,27860
10-16,11:40:00,28226
10-16,11:50:00,28623
10-16,12:00:00,28843
10-16,12:10:00,29374
10-16,12:20:00,29949
10-16,12:30:00,30468
